ID,Manufacturer Details
1927,"Kotty Lifestyle Pvt Ltd, Gb-65,Bharat Vihar,Lakkarpur, Faridabad,Haryana,121009"
1928,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
1929,"RND APPARELS INDIA PRIVATE LIMITED, C-72, SECTOR 58, NOIDA, Noida, Uttar pradesh, 201301"
1930,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
1931,"1DAYJEANS, Shahdara,New Delhi, Delhi-110095,India"
1932,"Divine Creation,B-150,Mayapuri indl area,New Delhi-110064"
1933,"RND APPARELS INDIA PRIVATE LIMITED, C-72, SECTOR 58, NOIDA, Noida, Uttar pradesh, 201301"
1934,"1DAYJEANS, Shahdara,New Delhi, Delhi-110095,India"
1935,"INZEX TEXTILE PRIVATE LIMITED, C-82, Block C, Sector 88, Noida,, Gautam buddha nagar, Uttar pradesh, 201304"
1936,"Perfect Outlet, Shahdara,New Delhi, Delhi-110095,India"
1937,"RND APPARELS INDIA PRIVATE LIMITED, C-72, SECTOR 58, NOIDA, Noida, Uttar pradesh, 201301"
1938,"Perfect Outlet, Shahdara,New Delhi, Delhi-110095,India"
1939,"AAA TEXTILES PRIVATE LIMITED, 327,PNK MILL STREET, Theni, Tamilnadu, 625531"
1940,"AQUA, SUNDER BAUG LANE, GALA NO 20, Mumbai, Maharashtra, 400070"
1941,"1DAYJEANS, Shahdara,New Delhi, Delhi-110095,India"
1942,"Aditya Birla Fashion & Retail Ltd, 7th Flr, Skyline Ikon Business Park, AK Road, Andheri East, Mumbai-400059, India"
1943,"AAA TEXTILES PRIVATE LIMITED, 327,PNK MILL STREET, Theni, Tamilnadu, 625531"
1944,"INZEX TEXTILE PRIVATE LIMITED, C-82, Block C, Sector 88, Noida,, Gautam buddha nagar, Uttar pradesh, 201304"
1945,"1DAYJEANS, Shahdara,New Delhi, Delhi-110095,India"
1946,"Taurus Clothing Co. Pvt. Ltd., A-13, Sector-57, Noida, Gautam Buddha Nagar, Uttar Pradesh, 201301"
1947,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
1948,"Taurus Clothing Co. Pvt. Ltd., A-13, Sector-57, Noida, Gautam Buddha Nagar, Uttar Pradesh, 201301"
1949,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
1950,"3rd, PlotNO,271/19,Tughkalabad extn,southdelhi, 110019newdelhi , Delhi - 110019"
1951,"Ambaji Texfab, 5003, Kuberji Empire, behind Bharat Cancer Hospital, Saroli, Surat, Gujarat 395010"
1952,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
1953,"Brandstudio Lifestyle No.113,Krishna Reddy Indl.Area,7th Mile, Kudlu Gate,Hosur Main Road, Bangalore-560 068"
1954,"RAJLAXMI HOME PRODUCTS PRIVATE LIMITEDUnit No.5, Anjani Kumar Industrial EstateMumbaiMaharashtra400078"
1955,"Brandstudio Lifestyle No.113,Krishna Reddy Indl.Area,7th Mile, Kudlu Gate,Hosur Main Road, Bangalore-560 068"
1956,"RAJLAXMI HOME PRODUCTS PRIVATE LIMITEDUnit No.5, Anjani Kumar Industrial EstateMumbaiMaharashtra400078"
1957,"Weave And Knits,Plot-151,Udyog Vihar Phase 6,Sec-37,Gurgaon,HR-122001"
1958,"OTABU ,SAROLI SURAT -395010"
1959,"OTABU ,SAROLI SURAT -395010"
1960,"Leemboodi Fashion, 7001, 7th Floor, Hindustan Textile Centre-2 (HTC - 2)Near Samrat Vidhyalay BRTS Stand Canal Rd, DumbhalSurat , GUJARAT - 395010"
1961,"Leemboodi Fashion, 7001, 7th Floor, Hindustan Textile Centre-2 (HTC - 2)Near Samrat Vidhyalay BRTS Stand Canal Rd, DumbhalSurat , GUJARAT - 395010"
1962,"Stylum Mart Private Limited, First Floor,Plot No. 26C,Behind JK Tyre Showroom,Diggi Malpura Road,Sanganer,Jaipur, Rajasthan, 302029"
1963,"VIBE VISION-B-5034, Radha Raman Textile Market (RRTM-2) Phase-2, Saroli, Surat - 395010"
1964,"RANGDEEP APPARELS,H -276, RIICO INDUSTRIAL AREAJaipur , RAJASTHAN - 302022"
1965,"Gostyle, UG-39, Sangini Textile Hub-B, Saroli, Surat, 395010"
1966,"Gostyle, UG-39, Sangini Textile Hub-B, Saroli, Surat, 395010"
1967,Deebaco A-38K Sector 64 Noida G.B Nagar U.P(201301)
1968,"Brand Studio Lifestyle Pvt Ltd Sy#330/B,324,331,331/B,331 1& 334/1Marasur Village Kasaba Hobli Anekal Taluk Bangalore 562106"
1969,"Brand Studio Lifestyle Pvt Ltd Sy#330/B,324,331,331/B,331 1& 334/1Marasur Village Kasaba Hobli Anekal Taluk Bangalore 562106"
1970,Deebaco A-38K Sector 64 Noida G.B Nagar U.P(201301)
1971,"RANGDEEP APPARELS,H -276, RIICO INDUSTRIAL AREAJaipur , RAJASTHAN - 302022"
1972,Deebaco A-38K Sector 64 Noida G.B Nagar U.P(201301)
1973,"Stylum Mart Private Limited, Plot No 26-B and 26-C, Behind JK Tyre Showroom, Ganesh Vihar, Diggi Malpura Road, Sanganer, Jaipur, Rajasthan, 302029"
1974,Deebaco A-38K Sector 64 Noida G.B Nagar U.P(201301)
1975,"Stylum Mart Private Limited, First Floor,Plot No. 26C,Behind JK Tyre Showroom,Diggi Malpura Road,Sanganer,Jaipur, Rajasthan, 302029"
1976,"VIBE VISION-B-5034, Radha Raman Textile Market (RRTM-2) Phase-2, Saroli, Surat - 395010"
1977,"Gostyle, UG-39, Sangini Textile Hub-B, Saroli, Surat, 395010"
1978,"Gostyle, UG-39, Sangini Textile Hub-B, Saroli, Surat, 395010"
1979,"Brand Studio Lifestyle Pvt Ltd Sy#330/B,324,331,331/B,331 1& 334/1Marasur Village Kasaba Hobli Anekal Taluk Bangalore 562106"
1980,"Brand Studio Lifestyle Pvt Ltd Sy#330/B,324,331,331/B,331 1& 334/1Marasur Village Kasaba Hobli Anekal Taluk Bangalore 562106"
1981,"RANGDEEP APPARELS,H -276, RIICO INDUSTRIAL AREAJaipur , RAJASTHAN - 302022"
1982,"Stylum Mart Private Limited, Plot No 26-B and 26-C, Behind JK Tyre Showroom, Ganesh Vihar, Diggi Malpura Road, Sanganer, Jaipur, Rajasthan, 302029"
1983,"Brand Studio Lifestyle Pvt Ltd Sy#330/B,324,331,331/B,331 1& 334/1Marasur Village Kasaba Hobli Anekal Taluk Bangalore 562106"
1984,"Divyank Fashion Pvt.Ltd. G-1-335, Frist Floor, Behind Amol Pharmaceuticals Sitapura Industrial Area, Jaipur, Rajasthan-302022"
1985,"Jalan House, 2nd Floor, Plot No. D/8, Unity Estate, Bhestan, Surat, Gujarat, 395023"
1986,"Trade by us ,khasra no.1143,1st floor,Rithala,Delhi-110085"
1987,"NAINVISH LIFESTYLE, C-8, PRAMUKH PARK IND. ESTATE, OPP.,SHAKTI SHERI PANDESARA, UDHNA, 394220, SURAT, GUJARAT"
1988,"Wrap Fashion Pvt Ltd, A-48, Sector 6, Noida, U.P.-201301"
1989,"Keev Lifestyles Private Limited, Plot No-326, GIDC, Pandesara, Vadod, Surat, Gujarat, 394221"
1990,"I-2, Veer Savarkar Marg, opposite Aggarwal sweet, Block I, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024"
1991,"K.P.FASHION, SACHIN,SURAT-394230"
1992,"Creative Designs, 223, Kushal Nagar, Sanganer, Jaipur - 302029"
1993,"First Floor,17,18,19,Shiv Aashish Industries,Chosath Jogni Mata Mandir To South Zone Road, Opp- Jay Vijay, Near Chosath Jogni Mata Mandir,U.M.Road, Udhna, Surat-395001"
1994,"FAB GALAXY PRIVATE LIMITED, PLOT NO 102-103, SACHIN APPAREL PARK, SACHIN NAVSARI ROAD, SACHIN, TALUKA CHORYASI, SURAT , GUJARAT - 394235"
1995,"Bunaai white official pvt limited, 3RD FLOOR, B 29-30, B 39-40, 22 GODAM CIR, INDUSTRIAL AREA, HAWA SADAK, SHARMA COLONY, ASHOK NAGAR, JAIPUR, RAJASTHAN 302001"
1996,"JMD TEXTILES, 2ND FLOOR, LYKA PROJECTS, JALAN COMPLEX, GATE NO 1, LEFT LANE 2, HOWRAH, WEST BENGAL, INDIA, 711302,"
1997,"JMD TEXTILES, 2ND FLOOR, LYKA PROJECTS, JALAN COMPLEX, GATE NO 1, LEFT LANE 2, HOWRAH, WEST BENGAL, INDIA, 711302,"
1998,"Zenzior Brand Technology Private Limited, B-4038, Ashirwad Textile Market,Magob, Surat-395010"
1999,"MANOJAVA SHRI JI NAGAR, DIGGI ROAD, SANGANER, Jaipur, Rajasthan - 302029"
2000,Veer creation 187 readymade complex pardesipuraindore Pin 452004
2001,"JMD TEXTILES, 2ND FLOOR, LYKA PROJECTS, JALAN COMPLEX, GATE NO 1, LEFT LANE 2, HOWRAH, WEST BENGAL, INDIA, 711302,"
2002,"SXV STYLE,gokuldham society, plot no.21,22, variyav road, opp. Ashram Road, near exxoniic mall, Jahangir Pura, Surat, Gujarat 395005"
2003,"Gayatri Apparel, Sitapura Industrial Area-302022"
2004,"DEVSHRI CLOTHING PRIVATE LIMITED, Ground floor, 662, North Avenue, North Avenue audyogik colony, Indore, Indore, Madhya Pradesh, 452010"
2005,"Mannat Fashionables - B-85, 2nd Floor Wazirpur Industrial Area, Delhi 110052"
2006,"INCITYSTYLE,NILKANTH, 2/1956/A/2 PAI MZ OFF 2, SAGAR APARTMENT,Sagrampura, Surat, Surat, Gujarat, 395002"
2007,"VIBE VISION-B-5034, Radha Raman Textile Market (RRTM-2) Phase-2, Saroli, Surat - 395010"
2008,"THE DESIGN CELLARS,E-47/11, OKHLA INDUSTRIAL AREA,PHASE II, NEW DELHI 110020"
2009,"THE DESIGN CELLARS,E-47/11, OKHLA INDUSTRIAL AREA,PHASE II, NEW DELHI 110020"
2010,"Gostyle, UG-39, Sangini Textile Hub-B, Saroli, Surat, 395010"
2011,"Stylum Mart Private Limited, Plot No 26-B and 26-C, Behind JK Tyre Showroom, Ganesh Vihar, Diggi Malpura Road, Sanganer, Jaipur, Rajasthan, 302029"
2012,"Brand Baaja Bride LLP: Shop 104 Vardan Textile Market, Parvat Patiya, Surat-395010"
2013,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
2014,"Stylum Mart Private Limited, First Floor,Plot No. 26C,Behind JK Tyre Showroom,Diggi Malpura Road,Sanganer,Jaipur, Rajasthan, 302029"
2015,"Opus Apparels LLP, Plot No. 542, B/H T.M. Patel Pertolpump, Near Palsana Chokadi, Vill. Palsana, District Surat, Gujarat, Pincode 394315"
2016,"Gostyle, UG-39, Sangini Textile Hub-B, Saroli, Surat, 395010"
2017,"THE DESIGN CELLARS,E-47/11, OKHLA INDUSTRIAL AREA,PHASE II, NEW DELHI 110020"
2018,"THE DESIGN CELLARS,E-47/11, OKHLA INDUSTRIAL AREA,PHASE II, NEW DELHI 110020"
2019,"THE DESIGN CELLARS,E-47/11, OKHLA INDUSTRIAL AREA,PHASE II, NEW DELHI 110020"
2020,"Opus Apparels LLP, Plot No. 542, B/H T.M. Patel Pertolpump, Near Palsana Chokadi, Vill. Palsana, District Surat, Gujarat, Pincode 394315"
2021,"INDDUSINC EXIM PVT. LTD.Plot no - 3 to 5, 1st& 2ndfloor, Margiwala compound,Near Komal International Circle, Bamroli Road, Surat-395002"
2022,"MAYFFEI LIFESTYLE PRIVATE LIMITED PLOT NO-561,PACE CITY ||SECTOR 37 GURGAON, HARYANA-122004"
2023,"Tradyl Private Limited No. 21, Datta Arcade, 4Th Floor, Above Bank Of Baroda Outer Ring Road Branch, Bellandur,Bengaluru, Karnataka 560103"
2024,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
2025,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
2026,"Apex Apparels , Plot no. 595 , Sector 37 , Pace City 2 , Pin Code - 122001 Gurgaon Haryana"
2027,"ATCHAYA GAREMENTS, NO 7/203-A GURUVAYURAPPAN NAGAR, Tirupur, Tamilnadu, 641602"
2028,"ATCHAYA GAREMENTS, NO 7/203-A GURUVAYURAPPAN NAGAR, Tirupur, Tamilnadu, 641602"
2029,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
2030,"Apex Apparels , Plot no. 595 , Sector 37 , Pace City 2 , Pin Code - 122001 Gurgaon Haryana"
2031,"RANGDEEP APPARELS,H -276, RIICO INDUSTRIAL AREA, SITAPURA, Jaipur,Rajasthan, 302022"
2032,"RANGDEEP APPARELS,H -276, RIICO INDUSTRIAL AREAJaipur , RAJASTHAN - 302022"
2033,"Periwinkle Designs, B-19, Sector-63, Noida-201301, UP, India"
2034,"Eternal Clothing LineB 27/28/29. Central Park, Pandesara GIDC, Surat, Gujarat 394221"
2035,"KAAJAL BY VIDHI,2606,B wing,Beaumonte, Near Movie Max, Sion East, Mumbai -400022"
2036,"ATCHAYA GAREMENTS, NO 7/203-A GURUVAYURAPPAN NAGAR, Tirupur, Tamilnadu, 641602"
2037,"Eternal Clothing LineB 27/28/29. Central Park, Pandesara GIDC, Surat, Gujarat 394221"
2038,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
2039,"Sera Group, Gehlot Farms, Sector -47, Gurgaon -122001, Contact :8800611883 , Email: hello@seratrends.com"
2040,"Sera Group, Gehlot Farms, Sector -47, Gurgaon -122001, Contact :8800611883 , Email: hello@seratrends.com"
2041,"CAPDAZZ LIFESTYLE LLP G-7 shree kuberji plazo, opp avadh textile market, behind new Bombay market umarwada Surat, Gujrat- 395008"
2042,Mint Fashion Pvt Ltd D142 Epip Site V Kasna Greater Noida 2013010 Uttar Pradesh
2043,"Apex Apparels ,Plot no 10 Kh no 74/3 2nd floor Kamruddin Nagar Amar Colony Delhi 110041"
2044,"Apex Apparels ,Plot no 10 Kh no 74/3 2nd floor Kamruddin Nagar Amar Colony Delhi 110041"
2045,"Adamya Knitwears 1690,Bandian mohalla,uchi galli,ludhiana 141008"
2046,"Adamya Knitwears 1690,Bandian mohalla,uchi galli,ludhiana 141008"
2047,"Apex Apparels ,Plot no 10 Kh no 74/3 2nd floor Kamruddin Nagar Amar Colony Delhi - 110041"
2048,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
2049,"Falcon Apparels, Plot in KH No. 37/19,20,22, MIN Ground Floor, Kapashera, New Delhi110037"
2050,"Kidashion Enterprises, A-103, SLF VED Vihar, Loni, Ghaziabad, UP-201102, India"
2051,"Aditya Birla Fashion and Retail,Anekal Taluk,Survey Nos.517/2,527,528,529,530,531Madivala Village,Kasaba Hobli-562107,Bangalore,Karnataka,India"
2052,"Aditya Birla Fashion & Retail Ltd. (Madura F&L Division) Regd. Office: Piramal Agastya Corporate Park, Building A,4th & 5th Flr, Unit No.401,403,501,502, L.B.S. Road, Kurla, Mumbai - 400070"
2053,"Home Candy, Plot # 72, Sector 29, Huda part-1 Panipat, Haryana, Pincode 132103,Support@mytrampoline.in"
2054,"Meraki Clothing Pvt Ltd. 254, 6th Cross Rd, Domlur I Stage, 6th Block, Domlur, Bengaluru, Karnataka 560071, India"
2055,"Lavian LLP, 75/2 Dene Anjeneya Temple Road, Haralur Road, Bangalore , 560102"
2056,"Lavian LLP, 75/2 Dene Anjeneya Temple Road, Haralur Road, Bangalore , 560102"
2057,"Lavian LLP, 75/2 Dene Anjeneya Temple Road, Haralur Road, Bangalore , 560102"
2058,"Lavian LLP, 75/2 Dene Anjeneya Temple Road, Haralur Road, Bangalore , 560102"
2059,"Googo Gaaga Online Services Pvt Ltd 32/24/1 Saini Mohalla Extn, Opp Indian Oil Depot, Bijwasan New Delhi -110061"
2060,"Durakart Marketing Private Limited Regent Garment & Apparel Park. Block 16, Ground Floor, Kolkata - 700124"
2061,"Vardhman Wool Store,PLOT NO-31, SECTOR-25 PART-2 , HUDA, PANIPAT-132103, Haryana"
2062,"Durakart Marketing Private Limited Regent Garment & Apparel Park. Block 16, Ground Floor, Kolkata - 700124"
2063,"Vardhman Wool Store,PLOT NO-182, SECTOR-29 PART-1 , HUDA, PANIPAT-132103, Haryana"
2064,"Googo Gaaga Online Services Pvt Ltd 32/24/1 Saini Mohalla Extn, Opp Indian Oil Depot, Bijwasan New Delhi -110061"
2065,"Bodyglove Apparel India,No.21, Muthusamy 6th Cross Street, College Road, Tiruppur- 641602, Ph: 9842595258"
2066,"Lavian LLP, 75/2 Dene Anjeneya Temple Road, Haralur Road, Bangalore , 560102"
2067,"Durakart Marketing Private Limited Regent Garment & Apparel Park. Block 16, Ground Floor, Kolkata - 700124"
2068,"Durakart Marketing Private Limited Regent Garment & Apparel Park. Block 16, Ground Floor, Kolkata - 700124"
2069,"Lavian LLP, 75/2 Dene Anjeneya Temple Road, Haralur Road, Bangalore , 560102"
2070,"Durakart Marketing Private Limited Regent Garment & Apparel Park. Block 16, Ground Floor, Kolkata - 700124"
2071,"Adidas India Marketing Private Ltd. Office no.6, 2nd Floor, Sector-B, Pocket-7, Plot no-11, Vasant Kunj, New Delhi-110070"
2072,"Googo Gaaga Online Services Pvt Ltd 32/24/1 Saini Mohalla Extn, Opp Indian Oil Depot, Bijwasan New Delhi -110061"
2073,"Vardhman Wool Store,PLOT NO-182, SECTOR-29 PART-1 , HUDA, PANIPAT-132103, Haryana"
2074,"Durakart Marketing Private Limited Regent Garment & Apparel Park. Block 16, Ground Floor, Kolkata - 700124"
2075,"Durakart Marketing Private Limited Regent Garment & Apparel Park. Block 16, Ground Floor, Kolkata - 700 124"
2076,"Combine Sales Pvt Ltd, B-1, Radhika Kunj, L.IG Khajrana Link Road, Indore (M.P) - 452010"
2077,"Combine Sales Pvt Ltd, B-1, Radhika Kunj, L.IG Khajrana Link Road, Indore (M.P) - 452010"
2078,"Puneet Apparels Pvt. Ltd., 145-147, Readymade Complex, Pardeshipura, Indore (M.P) 452010"
2079,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2080,"Delta Clothing,C2, Nand Dham Marol Maroshi Road, Marol AndheriEast,MUMBAI,MAHARASHTRA,400059"
2081,"Delta Clothing,C2, Nand Dham Marol Maroshi Road, Marol AndheriEast,MUMBAI,MAHARASHTRA,400059"
2082,"Puneet Apparels Pvt. Ltd., 145-147, Readymade Complex, Pardeshipura, Indore (M.P) 452010"
2083,"Thomas Scott (India) Ltd, 4th Floor and 405, Kewal Industries Estate,S B Marg, Lower Parel West, Mumbai City, Maharastra 400013"
2084,"Aditya Birla Fashion & Retail Ltd, Pantaloons, Piramal Agastya Corporate Park, Building A, 4th & 5th Floor, Unit No. 401, 403, 501, 502, L.B.S. Road, Kurla, Mumbai 400070"
2085,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2086,"Terva Corporation. Plot No:596/17, Yogi Estete-4, Jitali Ankleshwar GIDC-Bharuch (GUJARAT)-393001- tervacorporation@gmail.com"
2087,"Dutt Creation, 2067, International Fashion Market, sitanagr, Sunagam, Surat-395010"
2088,"RADHAMANI TEXTILES PVT. LTD. NO. 27, VTMS ARCADE, YELENKUNTE, MANGAMMANAPALYA, Hosur main Road, Bengaluru-560068"
2089,"TOPMAN INTERNATIONAL LTD, TOPMAN INTERNATIONAL LTD. 82, BADAMWADI, 331-A, Mumbai, Maharashtra, 400002"
2090,"Delta Clothing,C2, Nand Dham Marol Maroshi Road, Marol AndheriEast,MUMBAI,MAHARASHTRA,400059"
2091,"Puneet Apparels Pvt. Ltd., 145-147, Readymade Complex, Pardeshipura, Indore (M.P) 452010"
2092,"BHAVI GARMENTS 54/6, PADMAVATI PARK, NR NANA KHODIARMA MANDIR, RAMOL ROAD, AMRAIWADI, Ahmedabad, Gujarat, 380024"
2093,"Delta Clothing,C2, Nand Dham Marol Maroshi Road, Marol AndheriEast,MUMBAI,MAHARASHTRA,400059"
2094,"RADHAMANI TEXTILES PVT. LTD. NO. 27, VTMS ARCADE, YELENKUNTE, MANGAMMANAPALYA, Hosur main Road, Bengaluru-560068"
2095,"Thomas Scott (India) Ltd, 4th Floor and 405, Kewal Industries Estate,S B Marg, Lower Parel West, Mumbai City, Maharastra 400013"
2096,"shvd, 110, krishana row house, part 1, pasodra,surat-394185"
2097,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2098,"Delta Clothing,C2, Nand Dham Marol Maroshi Road, Marol AndheriEast,MUMBAI,MAHARASHTRA,400059"
2099,"Sri Manchammadevi Enterprises, No-8, 2nd Cross, 1st Main, opp Sri Anjaneya Temple road, Sanjeevini Nagar, Hegganahalli Cross, Bangalore - 560091"
2100,"RADHAMANI TEXTILES PVT. LTD. NO. 27, VTMS ARCADE, YELENKUNTE, MANGAMMANAPALYA, Hosur main Road, Bengaluru-560068"
2101,"Aditya Birla Fashion & Retail Ltd, Pantaloons, Piramal Agastya Corporate Park, Building A, 4th & 5th Floor, Unit No. 401, 403, 501, 502, L.B.S. Road, Kurla, Mumbai 400070"
2102,"FASHION GRAB INDIA PVT LTD Shed 7, gala number 1/2/3, upper floor , Sunita industrial estate , behind prakash glass , lbs Marg , Bhandup West , Mumbai 400078"
2103,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2104,"FASHION GRAB INDIA PVT LTD Shed 7, gala number 1/2/3, upper floor , Sunita industrial estate , behind prakash glass , lbs Marg , Bhandup West , Mumbai 400078"
2105,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2106,"SANJAY VINUBHAI DHAMELIYA, 110, krishana row house, part 1, pasodra,Surat,Gujarat - 394185"
2107,"Thomas Scott (India) Ltd, 4th Floor and 405, Kewal Industries Estate,S B Marg, Lower Parel West, Mumbai City, Maharastra 400013"
2108,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2109,"Terva Corporation. Plot No:41, Yogi Estete-2, Jitali Ankleshwar GIDC-Bharuch (GUJARAT)-393001"
2110,"Bodyglove Apparel India,No.21, Muthusamy 6th Cross Street, College Road, Tiruppur- 641602, Ph: 93603 57672"
2111,"M/S. Shreeraj Apparels, Phar-East Compound, Godhra, Gujarat, Pin - 389001"
2112,"Aditya Birla Fashion & Retail Ltd, Pantaloons, Piramal Agastya Corporate Park, Building A, 4th & 5th Floor, Unit No. 401, 403, 501, 502, L.B.S. Road, Kurla, Mumbai 400070"
2113,"Aditya Birla Fashion & Retail Ltd, Pantaloons, Piramal Agastya Corporate Park, Building A, 4th & 5th Floor, Unit No. 401, 403, 501, 502, L.B.S. Road, Kurla, Mumbai 400070"
2114,"Shreeji Enterprise 1099,IFM Market, Sitanagar Cross Road, opp. Rajhans Mall Punagam, Surat, Gujarat-395010"
2115,"ARVIND LIFESTYLE BRANDS LIMITED, DU PARC TRINITY, 8TH FLOOR, 17, MG ROAD BANGALORE 560001"
2116,"Shreeji Enterprise 1099-IFM Market Sitanagar cross Road opp., Rajhans Mall Punagam Surat-395010"
2117,"Aditya Birla Fashion & Retail Ltd, Pantaloons, Piramal Agastya Corporate Park, Building A, 4th & 5th Floor, Unit No. 401, 403, 501, 502, L.B.S. Road, Kurla, Mumbai 400070"
2118,"Bodyglove Apparel India,No.21, Muthusamy 6th Cross Street, College Road, Tiruppur- 641602, Ph: 93603 57672"
2119,"Shreeji Enterprise 1099-IFM Market Sitanagar cross Road opp., Rajhans Mall Punagam Surat-395010"
2120,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2121,"Shreeji Enterprise 1099-IFM Market Sitanagar cross Road opp., Rajhans Mall Punagam Surat-395010"
2122,"Bodyglove Apparel India,No.21, Muthusamy 6th Cross Street, College Road, Tiruppur- 641602, Ph: 93603 57672"
2123,"Shreeji Enterprise 1099-IFM Market Sitanagar cross Road opp., Rajhans Mall Punagam Surat-395010"
2124,"Radhamani Textiles Pvt. Ltd. No. 27, Vtms Arcade, Yelenkunte, Mangammanapalya, Hosur Main Road, Bengaluru-560068"
2125,"Delta Clothing,C2, Nand Dham Marol Maroshi Road, Marol AndheriEast,MUMBAI,MAHARASHTRA,400059"
2126,"Delta Clothing,C2, Nand Dham Marol Maroshi Road, Marol AndheriEast,MUMBAI,MAHARASHTRA,400059"
2127,"Thomas Scott (India) Ltd, 4th Floor and 405, Kewal Industries Estate,S B Marg, Lower Parel West, Mumbai City, Maharastra 400013"
2128,"Aditya Birla Fashion & Retail Ltd, Pantaloons, Piramal Agastya Corporate Park, Building A, 4th & 5th Floor, Unit No. 401, 403, 501, 502, L.B.S. Road, Kurla, Mumbai 400070"
